contribution_date,amount,contributor_name,sector_category,alignment,candidate_name,office
2026-01-12,650.0,NYS Dentist Assoc. PAC,industry_association,neutral,Joshua T. Jensen,assembly
2020-10-01,650.0,PAC Of New York State,industry_association,neutral,Kenneth Blankenbush,assembly
2025-08-28,620.0,ACCESS TO HOME CARE SERVICES IN,post_acute_long_term_care,neutral,John Lemondes,assembly
2026-03-27,600.0,Leadingage New York Pac,industry_association,neutral,Erik Martin Dilan,assembly
2025-09-04,600.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Mark C. Walczyk,state_senate
2026-03-19,600.0,Leadingage New York Pac,industry_association,neutral,Jaime R. Williams,assembly
2024-03-18,600.0,Committee for Medical Eye Care,industry_association,neutral,James N. Tedisco,state_senate
2026-03-24,600.0,Leadingage New York Pac,industry_association,neutral,Ron Kim,assembly
2020-02-11,600.0,New York State Dental Association PAC (NYSDAPAC),industry_association,neutral,Andrew J Lanza,state_senate
2026-03-31,600.0,Healthcare Association of New York State (HANYS),industry_association,unknown,"Albert A Stirpe, Jr.",state_senate
2022-03-23,600.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,Andrew J Lanza,state_senate
2024-05-06,600.0,Pharmacists Society of the State of New York,industry_association,unknown,Amy Paulin,assembly
2026-04-24,600.0,New York State Society of Anesthesiologists,industry_association,unknown,"Albert A Stirpe, Jr.",assembly
2025-02-11,600.0,Committee for Medical Eye Care,industry_association,neutral,James N. Tedisco,state_senate
2023-07-25,600.0,United New York Ambulance Network (UNYAN),industry_association,neutral,Kenneth Blankenbush,assembly
2020-05-28,600.0,NY Radiological Society,industry_association,neutral,Toby Ann Stavisky,state_senate
2021-11-30,600.0,NY Radiological Society,industry_association,neutral,Toby Ann Stavisky,state_senate
2026-02-17,600.0,United New York Ambulance Network (UNYAN),industry_association,neutral,Mark C. Walczyk,state_senate
2026-06-15,600.0,United New York Ambulance Network (UNYAN),industry_association,neutral,Thomas F O'Mara,state_senate
2026-03-30,600.0,Leadingage New York Pac,industry_association,neutral,Jordan J G Wright,assembly
2020-02-22,600.0,NY Radiological Society,industry_association,neutral,Kevin Cahill,assembly
2026-04-24,600.0,New York State Society of Anesthesiologists,industry_association,unknown,"Albert A Stirpe, Jr.",state_senate
2026-03-16,600.0,Leadingage New York Pac,industry_association,neutral,Nily D Rozic,assembly
2026-03-11,600.0,Merck,pharma,neutral,Thomas F O'Mara,state_senate
2026-06-17,600.0,United New York Ambulance Network (UNYAN),industry_association,neutral,Andrew J Lanza,state_senate
2021-05-17,600.0,Empire State Assn. of Assisted Living (ESAAL),industry_association,neutral,Peter Harckham,state_senate
2026-03-31,600.0,Healthcare Association of New York State (HANYS),industry_association,unknown,"Albert A Stirpe, Jr.",assembly
2024-02-15,569.93,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,Monica R. Martinez,state_senate
2026-06-18,560.0,ACCESS TO HOME CARE SERVICES IN,post_acute_long_term_care,neutral,John Lemondes,assembly
2021-10-21,550.0,Independent Health Association,health_insurer,neutral,Crystal D Peoples,assembly
2024-03-27,550.0,New York State Dental Association PAC (NYSDAPAC),industry_association,neutral,"Peter J Abbate, Jr.",assembly
2023-12-12,550.0,Health Plan Association (HPA) PAC,industry_association,neutral,Crystal D Peoples,assembly
2022-07-18,550.0,Medical Society of the State of New York,industry_association,neutral,Patrick M Gallivan,state_senate
2024-12-21,550.0,Independent Health Association,health_insurer,neutral,Crystal D Peoples,assembly
2021-12-08,525.0,Merck,pharma,neutral,Michael Gianaris,state_senate
2021-12-08,525.0,Merck,pharma,neutral,Michael Gianaris,assembly
2024-10-16,501.0,"Spinal Pain & Rehab Medical, P.C.",hospital_health_system_provider,neutral,Nader J. Sayegh,assembly
2022-04-13,500.0,J&T Market INC,pharma,neutral,Iwen Chu,state_senate
2020-02-13,500.0,New York State Society of Anesthesiologists,industry_association,unknown,"Leroy G Comrie, Jr.",state_senate
2025-07-10,500.0,New York State Society of Anesthesiologists,industry_association,unknown,"Leroy G Comrie, Jr.",state_senate
2021-08-03,500.0,New York State Society of Anesthesiologists,industry_association,unknown,"Leroy G Comrie, Jr.",state_senate
2023-05-06,500.0,Pharmacy PAC of New York State,industry_association,neutral,John W. Mannion,state_senate
2022-06-28,500.0,IVY Medical Services PC,hospital_health_system_provider,neutral,Iwen Chu,state_senate
2022-04-13,500.0,J&M Smart Food Trading Inc.,pharma,neutral,Iwen Chu,state_senate
2024-03-11,500.0,Pharmacists Society of the State of New York,industry_association,unknown,"Leroy G Comrie, Jr.",state_senate
2023-02-21,500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Iwen Chu,state_senate
2022-08-04,500.0,Healthland and Medical Care PLLC,hospital_health_system_provider,neutral,Iwen Chu,state_senate
2024-03-25,500.0,Pfizer,pharma,unknown,James Skoufis,state_senate
2020-09-17,500.0,Pfizer,pharma,unknown,"Leroy G Comrie, Jr.",state_senate
2022-06-28,500.0,Agi Medical PLLC,hospital_health_system_provider,neutral,Iwen Chu,state_senate
2024-01-12,500.0,Coalition of Asian-American Independent Practice Associations,industry_association,unknown,Catalina Cruz,assembly
2023-03-09,500.0,Medical Society of the State of New York,industry_association,neutral,Shelley Mayer,state_senate
2023-04-28,500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Iwen Chu,state_senate
2021-04-30,500.0,New York State Society of Anesthesiologists,industry_association,unknown,"Leroy G Comrie, Jr.",state_senate
2023-06-12,500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Iwen Chu,state_senate
2024-08-20,500.0,Pfizer,pharma,unknown,"Leroy G Comrie, Jr.",state_senate
2023-06-23,500.0,Pfizer,pharma,unknown,"Leroy G Comrie, Jr.",state_senate
2025-06-13,500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Monica R. Martinez,state_senate
2025-04-01,500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Monica R. Martinez,state_senate
2024-01-30,500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Jessica Scarcella-Spanton,state_senate
2024-02-15,500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Jessica Scarcella-Spanton,state_senate
2024-06-27,500.0,District Council 37 (DC37),union,blocker,Jessica Scarcella-Spanton,state_senate
2024-01-13,500.0,District Council 37 (DC37),union,blocker,Jessica Scarcella-Spanton,state_senate
2026-06-15,500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Monica R. Martinez,state_senate
2024-06-27,500.0,Medical Society of the State of New York,industry_association,neutral,Steven D. Rhoads,state_senate
2025-02-12,500.0,Medical Society of the State of New York,industry_association,neutral,Jessica Scarcella-Spanton,state_senate
2025-02-28,500.0,Montefiore Health System,hospital_health_system_provider,neutral,Chris Burdick,assembly
2025-07-14,500.0,Medical Society of the State of New York,industry_association,neutral,Jessica Scarcella-Spanton,state_senate
2023-02-13,500.0,Pharmacists Society of the State of New York,industry_association,unknown,James Skoufis,state_senate
2025-07-10,500.0,Pharmacists Society of the State of New York,industry_association,unknown,"Leroy G Comrie, Jr.",state_senate
2023-03-07,500.0,Medical Society of the State of New York,industry_association,neutral,Iwen Chu,state_senate
2022-04-14,500.0,Pfizer,pharma,unknown,"Leroy G Comrie, Jr.",state_senate
2022-05-16,500.0,Pharmacists Society of the State of New York,industry_association,unknown,Shelley Mayer,state_senate
2024-08-15,500.0,Molina Healthcare,health_insurer,neutral,Jessica Scarcella-Spanton,state_senate
2023-06-12,500.0,Medical Society of the State of New York,industry_association,neutral,Iwen Chu,state_senate
2020-08-10,500.0,Pfizer,pharma,unknown,Shelley Mayer,state_senate
2021-12-13,500.0,Merck,pharma,neutral,Erik Martin Dilan,assembly
2023-04-11,500.0,Pfizer,pharma,unknown,Shelley Mayer,state_senate
2021-04-20,500.0,Pfizer,pharma,unknown,Shelley Mayer,state_senate
2025-04-30,500.0,Pfizer,pharma,unknown,Brad M Hoylman-Sigal,state_senate
2026-02-23,500.0,Elevance,health_insurer,neutral,Emerita Torres,assembly
2020-09-28,500.0,Merck,pharma,neutral,Robert Jackson,state_senate
2020-02-27,500.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,Shelley Mayer,state_senate
2023-02-06,500.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,Shelley Mayer,state_senate
2025-02-10,500.0,Kingsway Arms Nursing Center,post_acute_long_term_care,neutral,James N. Tedisco,state_senate
2026-02-23,500.0,Committee for Medical Eye Care,industry_association,neutral,James N. Tedisco,state_senate
2024-03-24,500.0,Pfizer,pharma,unknown,James N. Tedisco,state_senate
2026-03-05,500.0,Elevance,health_insurer,neutral,Jonathan D. Rivera,state_senate
2021-09-30,500.0,Pfizer,pharma,neutral,Erik Martin Dilan,assembly
2020-04-29,500.0,Pfizer,pharma,unknown,Erik Martin Dilan,assembly
2022-03-30,500.0,Pfizer,pharma,unknown,Erik Martin Dilan,assembly
2022-09-09,500.0,New York State Society of Anesthesiologists,industry_association,neutral,"Leroy G Comrie, Jr.",state_senate
2021-06-13,500.0,Pharmacists Society of the State of New York,industry_association,unknown,John W. Mannion,state_senate
2022-03-07,500.0,Marra'S Pharmacy Inc.,pharmacy,neutral,Erik Martin Dilan,assembly
2023-06-01,500.0,Pharmacists Society of the State of New York,industry_association,unknown,Iwen Chu,state_senate
2023-02-21,500.0,Pharmacists Society of the State of New York,industry_association,unknown,Iwen Chu,state_senate
2024-04-09,500.0,Elevance,health_insurer,neutral,Catalina Cruz,assembly
2023-04-05,500.0,Pfizer,pharma,unknown,Iwen Chu,state_senate
2022-02-10,500.0,Eli Lilly,pharma,neutral,Erik Martin Dilan,assembly
2022-03-10,500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Erik Martin Dilan,assembly
2021-03-03,500.0,New York State Society of Anesthesiologists,industry_association,unknown,Shelley Mayer,state_senate
2023-03-30,500.0,Pfizer,pharma,neutral,James N. Tedisco,state_senate
2021-08-19,500.0,Pfizer,pharma,unknown,"Leroy G Comrie, Jr.",state_senate
2022-10-18,500.0,Brooklyn Village Adult Day Care Center I,adult_day_care,neutral,Iwen Chu,state_senate
2023-03-30,500.0,Pfizer,pharma,unknown,James Skoufis,state_senate
2025-11-18,500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Jessica Scarcella-Spanton,state_senate
2020-10-16,500.0,Chain Pharmacy Association of New York State,industry_association,neutral,"Albert A Stirpe, Jr.",assembly
2024-03-28,500.0,Elevance,health_insurer,neutral,Steven D. Rhoads,state_senate
2023-03-24,500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Daniel G. Stec,state_senate
2023-02-02,500.0,Eli Lilly,pharma,neutral,Charles D Fall,assembly
2026-06-17,500.0,Elevance,health_insurer,neutral,Jessica Scarcella-Spanton,state_senate
2020-09-21,500.0,"Independent Health Care Services, Inc",hospital_health_system_provider,neutral,Daniel G. Stec,state_senate
2024-01-18,500.0,New York State Society of Anesthesiologists,industry_association,unknown,Jessica Scarcella-Spanton,state_senate
2024-02-07,500.0,NY State Psychiatric PAC,industry_association,neutral,Jessica Scarcella-Spanton,state_senate
2024-02-22,500.0,Pfizer,pharma,unknown,Jessica Scarcella-Spanton,state_senate
2025-02-21,500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Jessica Scarcella-Spanton,state_senate
2023-04-06,500.0,Elevance,health_insurer,neutral,Daniel G. Stec,state_senate
2025-06-03,500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Charles D Fall,assembly
2024-02-06,500.0,Pharmacists Society of the State of New York,industry_association,unknown,Monica R. Martinez,state_senate
2024-01-17,500.0,Pharmacists Society of the State of New York,industry_association,unknown,Monica R. Martinez,state_senate
2024-09-03,500.0,Pfizer,pharma,unknown,Monica R. Martinez,state_senate
2025-05-29,500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Jessica Scarcella-Spanton,state_senate
2024-02-06,500.0,Pharmacists Society of the State of New York,industry_association,unknown,Jessica Scarcella-Spanton,state_senate
2023-10-12,500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Philip A. Palmesano,assembly
2025-04-30,500.0,Pfizer,pharma,unknown,James Skoufis,state_senate
2020-10-28,500.0,Prospect Medical Group,hospital_health_system_provider,neutral,Philip Ramos,assembly
2020-03-02,500.0,Chain Pharmacy Association of New York State,industry_association,neutral,"Walter T. Mosley, Iii",assembly
2026-04-27,500.0,New York State Society of Anesthesiologists,industry_association,unknown,James Skoufis,state_senate
2022-10-18,500.0,Upstate Health Advocacy Project (UHAP),industry_association,neutral,John W. Mannion,state_senate
2025-02-26,500.0,New York State Society of Anesthesiologists,industry_association,unknown,James Skoufis,state_senate
2024-04-25,500.0,Johnson & Johnson,pharma,neutral,Patricia A. Fahy,state_senate
2022-04-21,500.0,Pfizer,pharma,unknown,Jeffrion L Aubry,assembly
2020-06-17,500.0,Pfizer,pharma,unknown,Jeffrion L Aubry,assembly
2021-07-28,500.0,Pfizer,pharma,unknown,Jeffrion L Aubry,assembly
2026-03-29,500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Robert Jackson,state_senate
2025-02-14,500.0,Pharmacists Society of the State of New York,industry_association,neutral,Jessica Scarcella-Spanton,state_senate
2024-06-12,500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Jack M. Martins,state_senate
2025-02-28,500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,James Skoufis,state_senate
2024-10-10,500.0,Leadingage New York Pac,industry_association,neutral,Carrie Woerner,assembly
2026-02-18,500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Jessica Scarcella-Spanton,state_senate
2020-06-26,500.0,Interscience Diagnostic Laboratories Inc.,imaging_diagnostics,neutral,Charles D Fall,assembly
2024-03-04,500.0,Medical Society of the State of New York,industry_association,neutral,James Skoufis,state_senate
2020-05-24,500.0,Hearing Healthcare Alliance of New York,industry_association,neutral,Joseph R Lentol,assembly
2020-09-17,500.0,Merck,pharma,neutral,"Albert A Stirpe, Jr.",assembly
2024-11-29,500.0,New York State Society of CPAs,industry_association,neutral,James Skoufis,state_senate
2021-07-28,500.0,Pfizer,pharma,unknown,"Albert A Stirpe, Jr.",assembly
2024-05-15,500.0,New York State Society of Anesthesiologists,industry_association,unknown,Jessica Scarcella-Spanton,state_senate
2020-06-01,500.0,New York State Assoc. of Healthcare Providers (NYSHCP),industry_association,neutral,Joseph R Lentol,assembly
2020-06-01,500.0,NY Radiological Society,industry_association,neutral,Joseph R Lentol,assembly
2023-03-25,500.0,NY State Psychiatric PAC,industry_association,neutral,Jessica Scarcella-Spanton,state_senate
2024-06-03,500.0,Health Plan Association (HPA) PAC,industry_association,neutral,Monica R. Martinez,state_senate
